week,rusher_position,rusher_full_name,rusher_player_id,ten_zone_rush,posteam,rush_attempt,pass_attempt,receiver_full_name,receiver_player_id,receiver_position,complete_pass,ten_zone_rec
1,NA,NA,NA,0,CIN,0,1,Tee Higgins,00-0036410,WR,1,0
1,RB,Joe Mixon,00-0033897,1,CIN,1,0,NA,NA,NA,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Ameer Abdullah,00-0032104,RB,1,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Christopher Herndon,00-0034766,TE,0,0
1,NA,NA,NA,0,MIN,0,1,KJ Osborn,00-0036345,WR,1,0
1,NA,NA,NA,0,CIN,0,1,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Ja'Marr Chase,00-0036900,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Christopher Herndon,00-0034766,TE,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Justin Jefferson,00-0036322,WR,0,0
1,NA,NA,NA,0,MIN,0,1,Adam Thielen,00-0030035,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Samaje Perine,00-0033526,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Mike Thomas,00-0033114,WR,0,0
1,NA,NA,NA,0,MIN,0,1,Adam Thielen,00-0030035,WR,1,0
1,NA,NA,NA,0,MIN,0,1,NA,NA,NA,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,CJ Ham,00-0032918,FB,1,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Justin Jefferson,00-0036322,WR,0,0
1,NA,NA,NA,0,MIN,0,1,Dalvin Cook,00-0033893,RB,1,0
1,NA,NA,NA,0,MIN,0,1,KJ Osborn,00-0036345,WR,1,0
1,NA,NA,NA,0,MIN,0,1,Justin Jefferson,00-0036322,WR,1,0
1,RB,Dalvin Cook,00-0033893,1,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Tyler Boyd,00-0033009,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Ja'Marr Chase,00-0036900,WR,0,0
1,NA,NA,NA,0,CIN,0,1,NA,NA,NA,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,KJ Osborn,00-0036345,WR,1,0
1,NA,NA,NA,0,MIN,0,1,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Samaje Perine,00-0033526,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Dalvin Cook,00-0033893,RB,1,0
1,NA,NA,NA,0,MIN,0,1,Tyler Conklin,00-0034270,TE,1,0
1,NA,NA,NA,0,MIN,0,1,KJ Osborn,00-0036345,WR,0,0
1,NA,NA,NA,0,MIN,0,1,Dalvin Cook,00-0033893,RB,1,0
1,NA,NA,NA,0,MIN,0,1,KJ Osborn,00-0036345,WR,1,0
1,NA,NA,NA,0,MIN,0,1,KJ Osborn,00-0036345,WR,1,0
1,NA,NA,NA,0,MIN,0,1,Adam Thielen,00-0030035,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Mike Thomas,00-0033114,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,NA,NA,NA,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,Adam Thielen,00-0030035,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Ja'Marr Chase,00-0036900,WR,0,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,MIN,0,1,CJ Ham,00-0032918,FB,1,0
1,NA,NA,NA,0,MIN,0,1,Adam Thielen,00-0030035,WR,1,0
1,NA,NA,NA,0,MIN,0,1,Justin Jefferson,00-0036322,WR,1,0
1,RB,Dalvin Cook,00-0033893,0,MIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,Ja'Marr Chase,00-0036900,WR,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CIN,0,1,CJ Uzomah,00-0032134,TE,1,0
1,RB,Joe Mixon,00-0033897,0,CIN,1,0,NA,NA,NA,0,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Ryan Griffin,00-0030108,TE,1,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,RB,Ty Johnson,00-0035537,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Michael Carter,00-0036924,RB,0,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Terrace Marshall,00-0036955,WR,0,0
1,RB,Michael Carter,00-0036924,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,0,0
1,NA,NA,NA,0,NYJ,0,1,Ty Johnson,00-0035537,RB,0,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,1,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,1,0
1,NA,NA,NA,0,CAR,0,1,Terrace Marshall,00-0036955,WR,1,0
1,NA,NA,NA,0,CAR,0,1,Dan Arnold,00-0034011,TE,1,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,RB,Michael Carter,00-0036924,0,NYJ,1,0,NA,NA,NA,0,0
1,RB,Ty Johnson,00-0035537,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Elijah Moore,00-0036980,WR,0,0
1,NA,NA,NA,0,NYJ,0,1,Elijah Moore,00-0036980,WR,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,0,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,1,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,1,0
1,NA,NA,NA,0,CAR,0,1,Ian Thomas,00-0034365,TE,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,1,CAR,1,0,NA,NA,NA,0,0
1,QB,Sam Darnold,00-0034869,1,CAR,1,0,NA,NA,NA,0,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Ryan Griffin,00-0030108,TE,0,0
1,NA,NA,NA,0,NYJ,0,1,Ryan Griffin,00-0030108,TE,0,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,RB,Christian McCaffrey,00-0033280,1,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,NA,NA,NA,0,1
1,NA,NA,NA,0,CAR,0,1,Terrace Marshall,00-0036955,WR,0,1
1,NA,NA,NA,0,NYJ,0,1,Jeff Smith,00-0035510,WR,0,0
1,NA,NA,NA,0,NYJ,0,1,Tyler Kroft,00-0032214,TE,1,0
1,NA,NA,NA,0,NYJ,0,1,Michael Carter,00-0036924,RB,1,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Tyler Kroft,00-0032214,TE,1,0
1,NA,NA,NA,0,NYJ,0,1,Tyler Kroft,00-0032214,TE,0,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Robby Anderson,00-0032688,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Tyler Kroft,00-0032214,TE,0,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,NA,NA,NA,0,CAR,0,1,Dan Arnold,00-0034011,TE,1,0
1,NA,NA,NA,0,CAR,0,1,Terrace Marshall,00-0036955,WR,1,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,QB,Sam Darnold,00-0034869,1,CAR,1,0,NA,NA,NA,0,0
1,RB,Ty Johnson,00-0035537,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Robby Anderson,00-0032688,WR,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,NA,NA,NA,0,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,0,0
1,NA,NA,NA,0,NYJ,0,1,Elijah Moore,00-0036980,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Ryan Griffin,00-0030108,TE,0,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Ian Thomas,00-0034365,TE,1,0
1,NA,NA,NA,0,CAR,0,1,Chuba Hubbard,00-0036555,RB,1,0
1,NA,NA,NA,0,CAR,0,1,Robby Anderson,00-0032688,WR,0,0
1,NA,NA,NA,0,CAR,0,1,Dan Arnold,00-0034011,TE,0,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Ty Johnson,00-0035537,RB,1,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,0,0
1,NA,NA,NA,0,CAR,0,1,Terrace Marshall,00-0036955,WR,0,0
1,RB,Michael Carter,00-0036924,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Ryan Griffin,00-0030108,TE,1,0
1,RB,Michael Carter,00-0036924,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Ryan Griffin,00-0030108,TE,1,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,RB,Tevin Coleman,00-0032058,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,1,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,1,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,WR,DJ Moore,00-0034827,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,DJ Moore,00-0034827,WR,1,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Terrace Marshall,00-0036955,WR,1,0
1,RB,Ty Johnson,00-0035537,0,NYJ,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,0,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,CAR,0,1,Chuba Hubbard,00-0036555,RB,1,0
1,NA,NA,NA,0,CAR,0,1,Christian McCaffrey,00-0033280,RB,1,0
1,NA,NA,NA,0,NYJ,0,1,Tyler Kroft,00-0032214,TE,1,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Ty Johnson,00-0035537,RB,0,0
1,NA,NA,NA,0,NYJ,0,1,Elijah Moore,00-0036980,WR,0,0
1,NA,NA,NA,0,NYJ,0,1,Braxton Berrios,00-0034419,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Denzel Mims,00-0036255,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,NA,NA,NA,0,1
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,1,0
1,NA,NA,NA,0,NYJ,0,1,Corey Davis,00-0033871,WR,1,1
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,RB,Christian McCaffrey,00-0033280,0,CAR,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,1,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Cordarrelle Patterson,00-0030578,RB,1,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,1,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,1,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Hayden Hurst,00-0034830,TE,1,0
1,RB,Mike Davis,00-0032063,1,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Russell Gage,00-0034411,WR,0,1
1,NA,NA,NA,0,ATL,0,1,Mike Davis,00-0032063,RB,0,1
1,NA,NA,NA,0,PHI,0,1,Quez Watkins,00-0036271,WR,1,0
1,NA,NA,NA,0,PHI,0,1,Quez Watkins,00-0036271,WR,1,0
1,NA,NA,NA,0,PHI,0,1,Quez Watkins,00-0036271,WR,1,0
1,QB,Jalen Hurts,00-0036389,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,1,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Keith Smith,00-0030968,FB,1,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Hayden Hurst,00-0034830,TE,1,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,0,0
1,QB,Matt Ryan,00-0026143,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,1,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,0,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Mike Davis,00-0032063,RB,0,1
1,NA,NA,NA,0,PHI,0,1,Dallas Goedert,00-0034351,TE,1,0
1,NA,NA,NA,0,PHI,0,1,Zach Ertz,00-0030061,TE,1,0
1,NA,NA,NA,0,PHI,0,1,Miles Sanders,00-0035243,RB,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,0,0
1,NA,NA,NA,0,PHI,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Mike Davis,00-0032063,RB,1,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Cordarrelle Patterson,00-0030578,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Hayden Hurst,00-0034830,TE,1,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,1,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,1,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,1,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,1,0
1,NA,NA,NA,0,PHI,0,1,Jalen Reagor,00-0036387,WR,1,0
1,NA,NA,NA,0,PHI,0,1,Kenneth Gainwell,00-0036919,RB,1,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,0,0
1,NA,NA,NA,0,PHI,0,1,Jalen Reagor,00-0036387,WR,1,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Kenneth Gainwell,00-0036919,RB,1,0
1,NA,NA,NA,0,PHI,0,1,Kenneth Gainwell,00-0036919,RB,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,QB,Jalen Hurts,00-0036389,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Zach Ertz,00-0030061,TE,1,0
1,QB,Jalen Hurts,00-0036389,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,QB,Jalen Hurts,00-0036389,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Jalen Reagor,00-0036387,WR,1,0
1,NA,NA,NA,0,PHI,0,1,Dallas Goedert,00-0034351,TE,1,0
1,NA,NA,NA,0,PHI,0,1,Dallas Goedert,00-0034351,TE,1,1
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,1,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,0,0
1,NA,NA,NA,0,PHI,0,1,Jalen Reagor,00-0036387,WR,1,0
1,QB,Jalen Hurts,00-0036389,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Miles Sanders,00-0035243,RB,1,0
1,NA,NA,NA,0,PHI,0,1,Dallas Goedert,00-0034351,TE,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,1,0
1,QB,Matt Ryan,00-0026143,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Hayden Hurst,00-0034830,TE,1,0
1,NA,NA,NA,0,PHI,0,1,Dallas Goedert,00-0034351,TE,1,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,QB,Jalen Hurts,00-0036389,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Miles Sanders,00-0035243,RB,1,0
1,RB,Kenneth Gainwell,00-0036919,1,PHI,1,0,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Cordarrelle Patterson,00-0030578,RB,1,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,0,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,0,0
1,NA,NA,NA,0,PHI,0,1,Jalen Reagor,00-0036387,WR,1,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,DeVonta Smith,00-0036912,WR,1,0
1,NA,NA,NA,0,PHI,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Miles Sanders,00-0035243,RB,1,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Keith Smith,00-0030968,FB,1,0
1,NA,NA,NA,0,ATL,0,1,Keith Smith,00-0030968,FB,1,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,0,0
1,NA,NA,NA,0,ATL,0,1,Mike Davis,00-0032063,RB,0,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,1,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Miles Sanders,00-0035243,0,PHI,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Miles Sanders,00-0035243,RB,1,0
1,NA,NA,NA,0,ATL,0,1,Mike Davis,00-0032063,RB,1,0
1,NA,NA,NA,0,ATL,0,1,Mike Davis,00-0032063,RB,1,0
1,NA,NA,NA,0,ATL,0,1,NA,NA,NA,0,0
1,RB,Mike Davis,00-0032063,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Calvin Ridley,00-0034837,WR,1,0
1,NA,NA,NA,0,ATL,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,PHI,0,1,Jalen Reagor,00-0036387,WR,1,0
1,NA,NA,NA,0,ATL,0,1,Kyle Pitts,00-0036970,TE,1,0
1,NA,NA,NA,0,ATL,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,ATL,0,1,Russell Gage,00-0034411,WR,1,0
1,NA,NA,NA,0,ATL,0,1,NA,NA,NA,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,RB,Kenneth Gainwell,00-0036919,0,PHI,1,0,NA,NA,NA,0,0
1,FB,Keith Smith,00-0030968,0,ATL,1,0,NA,NA,NA,0,0
1,FB,Keith Smith,00-0030968,0,ATL,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,0,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,1,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,0,0
